,value,cash,date,position,strategy_name
2022-01-12,10079346.027115999,10079346.027115999,2022-01-12,{},bulin_strategy
2022-01-13,10079346.027115999,10079346.027115999,2022-01-13,{},bulin_strategy
2022-01-14,10077337.038123999,32392.078123997897,2022-01-14,"{""h000016"": 3200}",bulin_strategy
2022-01-17,10105027.918123998,32392.078123997897,2022-01-17,"{""h000016"": 3200}",bulin_strategy
2022-01-18,10232470.158123998,32392.078123997897,2022-01-18,"{""h000016"": 3200}",bulin_strategy
2022-01-19,10231406.798123999,32392.078123997897,2022-01-19,"{""h000016"": 3200}",bulin_strategy
2022-01-20,10380235.598124,32392.078123997897,2022-01-20,"{""h000016"": 3200}",bulin_strategy
2022-01-21,10332344.718123998,32392.078123997897,2022-01-21,"{""h000016"": 3200}",bulin_strategy
2022-01-24,10303574.478123996,32392.078123997897,2022-01-24,"{""h000016"": 3200}",bulin_strategy
2022-01-25,10096228.878123999,32392.078123997897,2022-01-25,"{""h000016"": 3200}",bulin_strategy
2022-01-26,10156149.838123998,32392.078123997897,2022-01-26,"{""h000016"": 3200}",bulin_strategy
2022-01-27,10013955.598123997,32392.078123997897,2022-01-27,"{""h000016"": 3200}",bulin_strategy
2022-01-28,9805258.958123999,32392.078123997897,2022-01-28,"{""h000016"": 3200}",bulin_strategy
2022-02-07,9998025.038123997,32392.078123997897,2022-02-07,"{""h000016"": 3200}",bulin_strategy
2022-02-08,10005207.438124,32392.078123997897,2022-02-08,"{""h000016"": 3200}",bulin_strategy
2022-02-09,10078995.598123997,32392.078123997897,2022-02-09,"{""h000016"": 3200}",bulin_strategy
2022-02-10,10096752.398123998,32392.078123997897,2022-02-10,"{""h000016"": 3200}",bulin_strategy
2022-02-11,10089709.518123997,32392.078123997897,2022-02-11,"{""h000016"": 3200}",bulin_strategy
2022-02-14,9965182.478123998,32392.078123997897,2022-02-14,"{""h000016"": 3200}",bulin_strategy
2022-02-15,10016160.398123998,32392.078123997897,2022-02-15,"{""h000016"": 3200}",bulin_strategy
2022-02-16,10067854.798123999,32392.078123997897,2022-02-16,"{""h000016"": 3200}",bulin_strategy
2022-02-17,10077758.798123997,32392.078123997897,2022-02-17,"{""h000016"": 3200}",bulin_strategy
2022-02-18,10153420.878123999,32392.078123997897,2022-02-18,"{""h000016"": 3200}",bulin_strategy
2022-02-21,10095959.758123998,32392.078123997897,2022-02-21,"{""h000016"": 3200}",bulin_strategy
2022-02-22,9959831.758123998,32392.078123997897,2022-02-22,"{""h000016"": 3200}",bulin_strategy
2022-02-23,10010112.398123998,32392.078123997897,2022-02-23,"{""h000016"": 3200}",bulin_strategy
2022-02-24,9823242.958123997,32392.078123997897,2022-02-24,"{""h000016"": 3200}",bulin_strategy
2022-02-25,9874271.118123997,32392.078123997897,2022-02-25,"{""h000016"": 3200}",bulin_strategy
2022-02-28,9890879.758123998,32392.078123997897,2022-02-28,"{""h000016"": 3200}",bulin_strategy
2022-03-01,10034601.678123998,32392.078123997897,2022-03-01,"{""h000016"": 3200}",bulin_strategy
2022-03-02,9975561.678123998,32392.078123997897,2022-03-02,"{""h000016"": 3200}",bulin_strategy
2022-03-03,9943075.918123998,32392.078123997897,2022-03-03,"{""h000016"": 3200}",bulin_strategy
2022-03-04,9832015.758123998,32392.078123997897,2022-03-04,"{""h000016"": 3200}",bulin_strategy
2022-03-07,9551355.918123998,32392.078123997897,2022-03-07,"{""h000016"": 3200}",bulin_strategy
2022-03-08,9418515.918123998,32392.078123997897,2022-03-08,"{""h000016"": 3200}",bulin_strategy
2022-03-09,9335361.998123998,32392.078123997897,2022-03-09,"{""h000016"": 3200}",bulin_strategy
2022-03-10,9419467.598123997,32392.078123997897,2022-03-10,"{""h000016"": 3200}",bulin_strategy
2022-03-11,9426580.878123999,32392.078123997897,2022-03-11,"{""h000016"": 3200}",bulin_strategy
2022-03-14,9158398.158123998,32392.078123997897,2022-03-14,"{""h000016"": 3200}",bulin_strategy
2022-03-15,8681522.318123998,32392.078123997897,2022-03-15,"{""h000016"": 3200}",bulin_strategy
2022-03-16,9081191.118123997,32392.078123997897,2022-03-16,"{""h000016"": 3200}",bulin_strategy
2022-03-17,9239493.518123997,32392.078123997897,2022-03-17,"{""h000016"": 3200}",bulin_strategy
2022-03-18,9354585.358123997,32392.078123997897,2022-03-18,"{""h000016"": 3200}",bulin_strategy
2022-03-21,9287134.158123998,32392.078123997897,2022-03-21,"{""h000016"": 3200}",bulin_strategy
2022-03-22,9314848.398123998,32392.078123997897,2022-03-22,"{""h000016"": 3200}",bulin_strategy
2022-03-23,9365217.998123998,32392.078123997897,2022-03-23,"{""h000016"": 3200}",bulin_strategy
2022-03-24,9323966.478123998,32392.078123997897,2022-03-24,"{""h000016"": 3200}",bulin_strategy
2022-03-25,9172960.718123998,32392.078123997897,2022-03-25,"{""h000016"": 3200}",bulin_strategy
2022-03-28,9162574.158123998,32392.078123997897,2022-03-28,"{""h000016"": 3200}",bulin_strategy
2022-03-29,9127281.998123998,32392.078123997897,2022-03-29,"{""h000016"": 3200}",bulin_strategy
2022-03-30,9361961.998123998,32392.078123997897,2022-03-30,"{""h000016"": 3200}",bulin_strategy
2022-03-31,9308635.598124,32392.078123997897,2022-03-31,"{""h000016"": 3200}",bulin_strategy
2022-04-01,9450771.918123998,32392.078123997897,2022-04-01,"{""h000016"": 3200}",bulin_strategy
2022-04-06,9412226.638123998,32392.078123997897,2022-04-06,"{""h000016"": 3200}",bulin_strategy
2022-04-07,9320333.838123998,32392.078123997897,2022-04-07,"{""h000016"": 3200}",bulin_strategy
2022-04-08,9393964.238123998,32392.078123997897,2022-04-08,"{""h000016"": 3200}",bulin_strategy
2022-04-11,9140808.078123998,32392.078123997897,2022-04-11,"{""h000016"": 3200}",bulin_strategy
2022-04-12,9294018.638123998,32392.078123997897,2022-04-12,"{""h000016"": 3200}",bulin_strategy
2022-04-13,9255684.238123998,32392.078123997897,2022-04-13,"{""h000016"": 3200}",bulin_strategy
2022-04-14,9403899.918123998,32392.078123997897,2022-04-14,"{""h000016"": 3200}",bulin_strategy
2022-04-15,9410242.958123997,32392.078123997897,2022-04-15,"{""h000016"": 3200}",bulin_strategy
2022-04-18,9273098.638123998,32392.078123997897,2022-04-18,"{""h000016"": 3200}",bulin_strategy
2022-04-19,9189406.478123998,32392.078123997897,2022-04-19,"{""h000016"": 3200}",bulin_strategy
2022-04-20,9105517.518124,32392.078123997897,2022-04-20,"{""h000016"": 3200}",bulin_strategy
2022-04-21,8984485.838123998,32392.078123997897,2022-04-21,"{""h000016"": 3200}",bulin_strategy
2022-04-22,9037599.438123997,32392.078123997897,2022-04-22,"{""h000016"": 3200}",bulin_strategy
2022-04-25,8619312.718123997,32392.078123997897,2022-04-25,"{""h000016"": 3200}",bulin_strategy
2022-04-26,8611681.998123998,32392.078123997897,2022-04-26,"{""h000016"": 3200}",bulin_strategy
2022-04-27,8782921.038123999,32392.078123997897,2022-04-27,"{""h000016"": 3200}",bulin_strategy
2022-04-28,8895471.118123997,32392.078123997897,2022-04-28,"{""h000016"": 3200}",bulin_strategy
2022-04-29,9009466.958123999,32392.078123997897,2022-04-29,"{""h000016"": 3200}",bulin_strategy
2022-05-05,8995365.198123997,32392.078123997897,2022-05-05,"{""h000016"": 3200}",bulin_strategy
