,value,cash,date,position,strategy_name
2022-01-10,10632113.9908,10632113.9908,2022-01-10,{},bulin_strategy
2022-01-11,10632113.9908,10632113.9908,2022-01-11,{},bulin_strategy
2022-01-12,10632113.9908,10632113.9908,2022-01-12,{},bulin_strategy
2022-01-13,10632113.9908,10632113.9908,2022-01-13,{},bulin_strategy
2022-01-14,10632113.9908,10632113.9908,2022-01-14,{},bulin_strategy
2022-01-17,10630016.389272,142008.74927200013,2022-01-17,"{""h000300"": 2200}",bulin_strategy
2022-01-18,10731372.589272,142008.74927200013,2022-01-18,"{""h000300"": 2200}",bulin_strategy
2022-01-19,10658841.229271999,142008.74927200013,2022-01-19,"{""h000300"": 2200}",bulin_strategy
2022-01-20,10753728.769272,142008.74927200013,2022-01-20,"{""h000300"": 2200}",bulin_strategy
2022-01-21,10656499.989272,142008.74927200013,2022-01-21,"{""h000300"": 2200}",bulin_strategy
2022-01-24,10672831.689272,142008.74927200013,2022-01-24,"{""h000300"": 2200}",bulin_strategy
2022-01-25,10434601.169272,142008.74927200013,2022-01-25,"{""h000300"": 2200}",bulin_strategy
2022-01-26,10509092.729272,142008.74927200013,2022-01-26,"{""h000300"": 2200}",bulin_strategy
2022-01-27,10305737.049272,142008.74927200013,2022-01-27,"{""h000300"": 2200}",bulin_strategy
2022-01-28,10182307.149272,142008.74927200013,2022-01-28,"{""h000300"": 2200}",bulin_strategy
2022-02-07,10337006.529272,142008.74927200013,2022-02-07,"{""h000300"": 2200}",bulin_strategy
2022-02-08,10281309.129271999,142008.74927200013,2022-02-08,"{""h000300"": 2200}",bulin_strategy
2022-02-09,10376542.729272,142008.74927200013,2022-02-09,"{""h000300"": 2200}",bulin_strategy
2022-02-10,10349706.249272,142008.74927200013,2022-02-10,"{""h000300"": 2200}",bulin_strategy
2022-02-11,10265078.409272,142008.74927200013,2022-02-11,"{""h000300"": 2200}",bulin_strategy
2022-02-14,10155721.909272,142008.74927200013,2022-02-14,"{""h000300"": 2200}",bulin_strategy
2022-02-15,10262234.249272,142008.74927200013,2022-02-15,"{""h000300"": 2200}",bulin_strategy
2022-02-16,10301585.209272001,142008.74927200013,2022-02-16,"{""h000300"": 2200}",bulin_strategy
2022-02-17,10326171.529272,142008.74927200013,2022-02-17,"{""h000300"": 2200}",bulin_strategy
2022-02-18,10374727.509272002,142008.74927200013,2022-02-18,"{""h000300"": 2200}",bulin_strategy
2022-02-21,10337499.769272,142008.74927200013,2022-02-21,"{""h000300"": 2200}",bulin_strategy
2022-02-22,10205144.689272,142008.74927200013,2022-02-22,"{""h000300"": 2200}",bulin_strategy
2022-02-23,10312711.049272,142008.74927200013,2022-02-23,"{""h000300"": 2200}",bulin_strategy
2022-02-24,10106510.329272,142008.74927200013,2022-02-24,"{""h000300"": 2200}",bulin_strategy
2022-02-25,10203543.089272,142008.74927200013,2022-02-25,"{""h000300"": 2200}",bulin_strategy
2022-02-28,10221629.729272,142008.74927200013,2022-02-28,"{""h000300"": 2200}",bulin_strategy
2022-03-01,10305318.389272,142008.74927200013,2022-03-01,"{""h000300"": 2200}",bulin_strategy
2022-03-02,10214930.289272,142008.74927200013,2022-03-02,"{""h000300"": 2200}",bulin_strategy
2022-03-03,10155591.009272,142008.74927200013,2022-03-03,"{""h000300"": 2200}",bulin_strategy
2022-03-04,10034154.969271999,142008.74927200013,2022-03-04,"{""h000300"": 2200}",bulin_strategy
2022-03-07,9718119.249272,142008.74927200013,2022-03-07,"{""h000300"": 2200}",bulin_strategy
2022-03-08,9525868.949272,142008.74927200013,2022-03-08,"{""h000300"": 2200}",bulin_strategy
2022-03-09,9439970.609272001,142008.74927200013,2022-03-09,"{""h000300"": 2200}",bulin_strategy
2022-03-10,9586251.029272001,142008.74927200013,2022-03-10,"{""h000300"": 2200}",bulin_strategy
2022-03-11,9616356.489272,142008.74927200013,2022-03-11,"{""h000300"": 2200}",bulin_strategy
2022-03-14,9326475.689272,142008.74927200013,2022-03-14,"{""h000300"": 2200}",bulin_strategy
2022-03-15,8906395.149272,142008.74927200013,2022-03-15,"{""h000300"": 2200}",bulin_strategy
2022-03-16,9285386.949272001,142008.74927200013,2022-03-16,"{""h000300"": 2200}",bulin_strategy
2022-03-17,9464939.069272,142008.74927200013,2022-03-17,"{""h000300"": 2200}",bulin_strategy
2022-03-18,9526992.489272,142008.74927200013,2022-03-18,"{""h000300"": 2200}",bulin_strategy
2022-03-21,9511249.729272,142008.74927200013,2022-03-21,"{""h000300"": 2200}",bulin_strategy
2022-03-22,9503657.749272,142008.74927200013,2022-03-22,"{""h000300"": 2200}",bulin_strategy
2022-03-23,9550347.029272,142008.74927200013,2022-03-23,"{""h000300"": 2200}",bulin_strategy
2022-03-24,9494882.169272,142008.74927200013,2022-03-24,"{""h000300"": 2200}",bulin_strategy
2022-03-25,9326071.989272,142008.74927200013,2022-03-25,"{""h000300"": 2200}",bulin_strategy
2022-03-28,9268634.609272,142008.74927200013,2022-03-28,"{""h000300"": 2200}",bulin_strategy
2022-03-29,9237125.769272001,142008.74927200013,2022-03-29,"{""h000300"": 2200}",bulin_strategy
2022-03-30,9501026.329272,142008.74927200013,2022-03-30,"{""h000300"": 2200}",bulin_strategy
2022-03-31,9431721.709272001,142008.74927200013,2022-03-31,"{""h000300"": 2200}",bulin_strategy
2022-04-01,9549556.349272002,142008.74927200013,2022-04-01,"{""h000300"": 2200}",bulin_strategy
2022-04-06,9522459.169272,142008.74927200013,2022-04-06,"{""h000300"": 2200}",bulin_strategy
2022-04-07,9402028.309272,142008.74927200013,2022-04-07,"{""h000300"": 2200}",bulin_strategy
2022-04-08,9449695.929272,142008.74927200013,2022-04-08,"{""h000300"": 2200}",bulin_strategy
2022-04-11,9162163.409272,142008.74927200013,2022-04-11,"{""h000300"": 2200}",bulin_strategy
2022-04-12,9337948.689272001,142008.74927200013,2022-04-12,"{""h000300"": 2200}",bulin_strategy
2022-04-13,9249430.149272,142008.74927200013,2022-04-13,"{""h000300"": 2200}",bulin_strategy
2022-04-14,9363459.229272,142008.74927200013,2022-04-14,"{""h000300"": 2200}",bulin_strategy
2022-04-15,9357252.589272,142008.74927200013,2022-04-15,"{""h000300"": 2200}",bulin_strategy
2022-04-18,9308054.429272,142008.74927200013,2022-04-18,"{""h000300"": 2200}",bulin_strategy
2022-04-19,9238792.489272,142008.74927200013,2022-04-19,"{""h000300"": 2200}",bulin_strategy
2022-04-20,9097744.329272,142008.74927200013,2022-04-20,"{""h000300"": 2200}",bulin_strategy
2022-04-21,8932834.749272,142008.74927200013,2022-04-21,"{""h000300"": 2200}",bulin_strategy
2022-04-22,8971158.309272,142008.74927200013,2022-04-22,"{""h000300"": 2200}",bulin_strategy
2022-04-25,8534816.689272,142008.74927200013,2022-04-25,"{""h000300"": 2200}",bulin_strategy
2022-04-26,8467072.309272,142008.74927200013,2022-04-26,"{""h000300"": 2200}",bulin_strategy
2022-04-27,8712188.169272,142008.74927200013,2022-04-27,"{""h000300"": 2200}",bulin_strategy
2022-04-28,8768444.809272,142008.74927200013,2022-04-28,"{""h000300"": 2200}",bulin_strategy
2022-04-29,8977738.949272,142008.74927200013,2022-04-29,"{""h000300"": 2200}",bulin_strategy
